entity,P2963
Q16214455,7032826
Q16326829,16273819
Q16540099,1189476
Q16563063,3345890
Q16597137,408047
Q20050742,526697
Q20525258,997424
Q22096652,5760737
Q38217241,859623
Q38686224,1822123
Q42908469,4282981
Q44259273,13801985
Q47465937,1142882
Q54006492,1133847
Q56240876,2120837
Q58329491,680966
Q57848,856807
Q87485,2917390
Q97252,944860
Q69322,876954
Q71381,708851
Q293133,4572613
Q437255,3041299
Q75078,1622714
Q77271,15907343
Q82349,2740668
Q91399,992495
Q93054,4113527
Q96260,691546
Q104199,2863757
Q106613,1522301
Q112360,237521
Q115243,4456125
Q117511,1332140
Q119614,1903890
Q124621,595830
Q149941,21639569
Q151523,4461334
Q187857,3252444
Q188176,4462369
Q205958,1877084
Q206676,590542
Q215665,6861265
Q232417,1169504
Q626357,4664081
Q260420,523285
Q292921,4487513
Q295323,17992035
Q310950,16759765
Q318198,640436
Q334799,6922684
Q336080,3437890
Q1691165,780038
Q2749775,480781
Q3845566,1372199
Q4725914,1467380
Q6056058,4391493
Q59919275,2052870
Q64616774,8383427
Q63406631,1186826
Q67015604,860513
Q44862,284650
Q79089438,6253985
Q83380765,338667
Q92222328,4159055
Q93671417,2776927
Q94925732,534415
Q94512422,5301776
Q96626900,10172978
Q107343243,4286845
Q106514740,1341346
Q6132376,3202224
Q6186013,331143
Q7435548,728044
Q7365355,574653
Q8002799,813982
Q10320719,3520899
Q10365338,8117194
Q11890879,598914
Q12681904,13900587
Q12740255,4490400
Q16299493,1087427
Q16990066,7172401
Q16990568,2824399
Q17146838,728022
Q17468111,3099544
Q17620999,6906567
Q17985499,17795126
Q18117925,17678283
Q18535607,667432
Q18549404,6910754
Q18549759,7161852
Q18576278,567037
Q18632986,17172606
Q18637915,12022084
Q18637915,7143766
Q18747734,3037927
Q18812068,11246442
Q18817043,5447067
Q18911302,4251162
Q18954172,3067119
Q18762102,3206644
Q19594714,1695267
Q19661595,851081
Q20014939,8600776
Q20056769,2917560
Q20457941,16484764
Q20914946,771083
Q23060763,1190329
Q23887092,282390
Q23715593,15147877
Q23778651,13830065
Q23915440,4448255
Q26972486,1107964
Q33786452,742207
Q37315513,214710
Q47117971,3505204
Q50640540,936712
Q55807445,701436
Q65965823,525883
Q87412540,1411690
Q105682011,6076707
Q105323487,8153242
Q106780267,1276899
Q107369923,1407032
Q108701306,4983941
Q109668299,22002903
Q112129620,4532029
Q112815263,2988173
Q113733898,5763432
Q116700766,1324747
Q117842374,5369349
Q120595700,531838
Q67802,214175
Q329758,6434062
Q566194,4675157
Q112332,763826
Q1339383,690646
Q329066,575208
Q442103,289555
Q76332,6037638
Q551550,1094796
Q728055,3426254
Q108875,596939
Q235992,828451
Q362415,2542964
Q481146,241129
Q384990,400952
Q1016499,455717
Q1392093,762877
Q1512534,659251
Q1229318,592830
Q1334484,1228467
Q1390636,1118814
Q1939634,4105774
Q2474802,881555
Q2484404,395812
Q4167541,3390210
Q3048341,1770387
Q2939397,2897086
Q3128113,3519836
Q2836177,3038622
Q3357892,2006338
Q3053937,2729046
Q3611313,6517150
Q3617032,743673
Q3770148,1240024
Q3723492,2821144
Q4204548,693254
Q4405658,618352
Q4681899,695956
Q4971603,7011415
Q4976396,2950137
Q5045197,2634606
Q5066315,4837969
Q5120546,377395
Q5180778,5003922
Q5474046,19976895
Q5543780,8116118
Q5593160,1616521
Q5623679,2501774
Q5678130,6552477
Q5833561,15034200
Q5952530,1971836
Q6002010,2820998
Q6015734,3056193
Q6120127,2824557
Q6165437,3076560
Q6167106,2929824
Q6547000,584982
Q6178854,925098
Q12187054,6455883
Q7177811,620619
Q13563033,6461111
Q15446645,479186
Q15686244,5094344
Q16091085,7169718
Q11871841,2930955
Q11977953,205889
Q17382986,6474114
Q18224266,7181216
Q18544899,8431418
Q13427123,419611
Q19267313,5112900
Q19665989,6474348
Q22082720,6462760
Q34757184,1542013
Q47115951,220697
Q38100252,4475413
Q42895716,293644
Q48773874,6903512
Q48807771,822767
Q56651221,7043797
Q67442984,1248769
Q70587820,1395636
Q65993754,2487603
Q69526423,4896728
Q84407613,6468083
Q93432559,7033762
Q97274569,8510285
Q104814004,2960660
Q100284103,616184
Q105816283,530085
Q107062506,6548064
Q107476984,5227929
Q114739853,6551005
Q114958347,6424929
Q113738167,16352196
Q115024829,921444
Q120601767,5027236
Q122212169,6442022
Q123466669,6426507
Q120719510,499282
Q15725975,13920403
Q7220479,20643524
Q8074744,1185007
Q15455983,614056
Q15943287,2842953
Q19893674,970554
Q20456733,1093953
Q21140987,902386
Q21932417,5813898
Q22958205,4632661
Q24935221,2352784
Q44083605,1928810
Q47118392,588562
Q51873883,3288625
Q55722064,1255980
Q60590372,6514899
Q64766967,1438825
Q107351716,2197461
Q112054467,1070896
Q113535479,680037
Q115555442,5784542
Q118278767,406558
Q122808958,383688
Q18454763,6497166
Q24231829,4864330
Q47116271,3284155
Q47125581,2108534
Q108682362,701950
Q110930297,149088
Q108485160,340526
Q110930748,813934
Q116872581,2130273
Q124173181,1582568
Q124134710,5292729
Q47114479,274439
Q1252037,5495561
Q336599,5064944
Q5239733,766185
Q5237187,278272
Q6308523,99237
Q375442,3283095
Q3973441,1400299
Q11555210,5552942
Q11622391,5503034
Q18169050,2981652
Q28943640,2995577
Q28606000,5216935
Q28692185,16794935
Q29656096,1385698
Q47197343,20165382
Q54857709,909044
Q93248329,5786407
Q97127979,19073692
Q100799168,8565016
Q104548753,4953666
Q106648901,1965822
Q116220965,1137717
Q107473931,13465348
Q108742328,17175317
Q110614273,14854995
Q117086117,20527852
Q123653633,20598940
Q7153449,376434
Q88454954,18033586
Q109811378,1897678
Q116690681,6106373
Q2914293,1642592
Q7489988,382932
Q8005155,268229
Q7518346,190260
Q24350638,269488
Q21256198,6364223
Q47123817,115383
Q41799456,3462981
Q57907563,422213
Q69809282,260800
Q6829680,1362747
Q11572512,7411309
Q24231989,4826394
Q77884,1744893
Q222791,612655
Q472164,774850
Q2830467,400529
Q5301785,738809
Q7817790,6470937
Q11766987,14982796
Q12392948,8346429
Q15497315,751047
Q17421725,4150778
Q56384227,1068756
Q56633207,2957804
Q63045152,4639330
Q29315,6967224
Q44366,413417
Q95386821,14678835
Q116976673,197137
Q107368314,5112274
Q109924109,753952
Q125372248,25363485
Q66276,377591
Q311875,730760
Q107726,3426329
Q214911,3026659
Q89538,1347165
Q305523,2795905
Q446597,1203754
Q457933,566596
Q725689,741450
Q600767,5828251
Q466945,3224243
Q520691,463309
Q723320,5185207
Q713526,2854677
Q720749,19759533
Q968716,1341372
Q1237191,1250386
Q1289045,4669027
Q1236131,680472
Q1384905,5514217
Q1412300,1248323
Q1727163,1152122
Q1685133,1107468
Q1791533,1165566
Q2157977,4340299
Q2420498,1193327
Q2898853,548589
Q2755833,876726
Q3764462,361154
Q3701768,5185919
Q3759382,777173
Q3956024,4956963
Q4451591,5828588
Q5489472,1091998
Q6075859,1183488
Q6077806,3567958
Q107343207,393591
Q107288625,1776674
Q107349586,866183
Q110885305,7152490
Q110933249,22185998
Q111015630,15612879
Q111015630,15855265
Q111142487,17892652
Q111158217,3414798
Q111225935,22205482
Q111467512,21440779
Q111516396,18029845
Q111584982,21948304
Q111671241,20017154
Q111705628,13514277
Q111705628,13714076
Q111705628,18175246
Q111705628,8424734
Q111850873,21608546
Q111888922,7349385
Q111953418,2809129
Q112132583,22034223
Q112202029,4473872
Q112259841,1496745
Q112301419,7131638
Q112526985,6451571
Q112687937,20160096
Q112748567,14590604
Q112813342,5661812
Q112845077,20839906
Q112882140,4020748
Q110834075,3858437
Q112981181,4642764
Q113111835,20885997
Q112521277,5436615
Q112517048,4707935
Q117819164,1376863
Q117188936,745039
Q117270271,672841
Q119860785,2847549
Q119119514,558976
Q120783897,5222729
Q124069468,680117
Q124426030,2134543
Q123756310,374839
Q112126895,8004318
Q160702,223558
Q125600,4485724
Q467863,3355094
Q728484,416856
Q543243,1219600
Q742262,3013734
Q816499,1387272
Q1406565,6898113
Q2048900,4322654
Q2159414,6428930
Q2410512,5133836
Q2728268,1492609
Q3310757,4639853
Q3395446,1356496
Q5084856,415731
Q5968054,3099117
Q6702023,4606582
Q7367631,3253565
Q7348303,1617949
Q9013203,1322395
Q11688556,6455840
Q11815902,2354474
Q16593929,1208566
Q16525162,4620694
Q19599302,7565306
Q20447875,3015300
Q20560388,6545701
Q23715146,4450779
Q26924387,19312088
Q27067548,14748891
Q27733823,16996082
Q27734105,592115
Q28099765,8177996
Q28502172,4155709
Q28739981,8300045
Q28806119,3397749
Q28806753,6917231
Q28870552,6683690
Q28870971,16804220
Q30339186,8303530
Q63228,9281357
Q55159704,4638190
Q56751761,14853744
Q43769,877761
Q64564,4544912
Q77020654,6362584
Q93242283,8065606
Q100347454,7114921
Q101021225,19498604
Q105763517,4036074
Q105941030,21172460
Q108655377,2983470
Q108732732,18657107
Q109620164,6219675
Q112571599,3998999
Q112813677,2640619
Q113483376,7813172
Q113542261,4121737
Q116810807,6567714
Q117804205,18936811
Q120431751,3315542
Q122349851,15956415
Q123207261,6960141
Q178166,326620
Q102868,1111213
Q2504557,252143
Q2941920,854845
Q5271554,5754817
Q6175568,3128384
Q151708,389474
Q230169,1980985
Q1111411,586321
Q114219,4768605
Q219910,3400721
Q270648,17452454
Q186630,5775606
Q242580,6318261
Q487273,16152702
Q3118678,1388401
Q1174678,4728144
Q1344600,3448538
Q3430958,704352
Q17350854,718704
Q7121513,750149
Q9357327,1876684
Q11738193,4409218
Q11890714,5308205
Q23911848,1978510
Q12214728,4102852
Q12243450,5232439
Q12254285,17642947
Q12256587,4174937
Q12387815,6472350
Q12386947,1776001
Q12588784,10508636
Q12588784,8508653
Q12687738,2931805
Q12792162,1279862
Q13054909,12802041
Q13128263,3173933
Q13128620,501432
Q13128972,1714657
Q13425263,5368457
Q13475446,18655319
Q20448224,712255
Q47117795,941041
Q54553358,400447
Q55703023,703374
Q55760395,6469904
Q60648849,544120
Q68293666,4385833
Q1001,5810891
Q47737,6466154
Q360,4553283
Q99373492,4627346
Q101550970,7438156
Q106291975,2980680
Q107245650,741274
Q107349510,1900568
Q109719383,4751557
Q112678533,647158
Q124882135,16473068
Q3938475,15566
Q5389684,6370681
Q213632,7015083
Q326409,3175318
Q322551,1712490
Q463661,681195
Q3170380,585146
Q1683516,1711194
Q2022396,4530340
Q2438479,1948907
Q2641063,6353949
Q3402447,333979
Q2958615,4823457
Q3695096,4459713
Q3763507,4866018
Q3318681,4709635
Q17126588,1600472
Q4989140,5141950
Q5678197,3144608
Q5892502,8526376
Q6063498,5022308
Q7341555,945699
Q7302980,3494203
Q8941041,6441625
Q11717444,4854937
Q12368741,4132760
Q12402758,6248196
Q12213694,6898582
Q15729121,6460359
Q15724760,6418701
Q15435428,15809272
Q16176248,6252242
Q15713510,4902564
Q18289378,5587092
Q16647491,4875892
Q18578147,957688
Q17453082,4694726
Q19310781,2835492
Q19513458,675152
Q18348293,5430144
Q18693588,4655491
Q20630494,7065428
Q27270643,17678691
Q29122030,14678020
Q29317688,16661222
Q29894468,17063215
Q30064095,15399118
Q30120389,583833
Q30917111,4530101
Q47117889,24315
Q32411259,14203653
Q47067173,15292616
Q47124848,6473680
Q48811607,5366083
Q55138355,6894266
Q56045764,2943194
Q56248478,4794340
Q57480585,5326772
Q57499716,1965526
Q57595460,1709533
Q59391361,17702644
Q63085594,14980154
Q63089605,15615126
Q64014274,7264719
Q64761756,18374459
Q26168,2983296
Q79860128,5781736
Q81539077,13520561
Q90148751,2768190
Q97095967,4542279
Q98080479,17479523
Q98505184,17479521
Q98744775,17519416
Q118169185,673755
Q107350994,15799123
Q107343374,7283857
Q107351573,22874661
Q107986773,4760871
Q108052113,1743437
Q108102619,17249557
Q108667263,4520143
Q109623417,17893250
Q112537964,687241
Q111648716,19319729
Q111804592,7163269
Q116733087,1234435
Q115756254,4616508
Q117381928,5401808
Q117841619,3465476
Q120670660,22798373
Q122196750,3324034
Q6504973,165074
Q5200913,1661589
Q125528,1678221
Q106272,5550897
Q527679,4268413
Q610608,4243933
Q550521,4392029
Q982029,451854
Q1046980,4616021
Q2000192,6437439
Q2093468,1767650
Q2154303,4434451
Q2892277,3292850
Q2973810,1504403
Q3349739,4243396
Q3298939,4483492
Q3595313,4822512
Q17744468,448829
Q4952002,20813285
Q5446220,2663196
Q7328025,7760951
Q7645644,3228186
Q21598045,542503
Q22295008,2986374
Q10286928,3225641
Q12207830,2743876
Q12392910,4873917
Q27044143,265235
Q16213909,6581959
Q16734402,3095893
Q18708681,3188340
Q22442728,4400880
Q30321514,4430605
Q41593951,15081411
Q33528673,4467345
Q47126908,2654438
Q65014793,1017812
Q56760661,4320691
Q61103386,19339906
Q63109290,14057528
Q2754,1774448
Q75387030,13567734
Q77387897,14973373
Q86504850,6923737
Q79089636,4672024
Q95649872,1612137
Q94502633,4606626
Q110892454,72416
Q112382654,308899
Q114245255,253926
Q107124508,4441998
Q121490954,405523
Q108713681,9807464
Q109562316,4308540
Q123194726,1428664
Q123972943,3005864
Q112112889,6591751
Q112503216,9045010
Q113794887,1771091
Q114973213,16885726
Q124695397,419860
Q125004766,528835
Q1582765,139658
Q9376893,1710421
Q359105,627092
Q373036,235462
Q348719,20080912
Q358243,5589528
Q427503,388840
Q552025,2001324
Q713017,357421
Q704249,692656
Q773828,5289666
Q499794,750001
Q731905,788461
Q1944771,13854705
Q981988,364027
Q1189900,1405959
Q1090406,1003655
Q1243961,423214
Q3018225,229933
Q3126303,397914
Q1989968,477452
Q2151644,3377941
Q2510098,1638248
Q2587387,5115178
Q2981524,807047
Q123914649,7511812
Q124511680,22746998
Q776769,2950661
Q123189,1936145
Q113669,2783820
Q169065,2987304
Q191530,693443
Q353765,14644776
Q712771,1816412
Q1815069,5448128
Q3167224,648439
Q3182884,2273438
Q3492899,9842491
Q3726607,5046572
Q4352329,3433301
Q5736025,1421619
Q6110578,1564686
Q6270219,6820289
Q7416421,5203600
Q7388639,2915233
Q7648887,2095759
Q11775067,15239732
Q11958321,5806571
Q12182182,2784090
Q15428260,3499019
Q17386413,4088550
Q21027193,17167017
Q21872419,14733738
Q23680632,7022458
Q26250930,8388353
Q26973563,1066773
Q27672611,3153340
Q28922145,1694720
Q47542322,7081910
Q55946298,6154659
Q65589052,17956382
Q65686047,7225499
Q65640445,5467280
Q44366,7852603
Q22670,1399243
Q79088434,526689
Q87450758,10435638
Q94834355,2895056
Q94365022,4608337
Q99522769,4613869
Q108843384,20082343
Q108700801,4747479
Q110282381,15065046
Q77471,627909
Q67449,546005
Q186317,706255
Q361257,435477
Q514695,876727
Q865308,1365204
Q927187,4250078
Q952659,1872785
Q956276,1478227
Q962361,2950649
Q970099,7778647
Q1066463,1499301
Q1080976,6862787
Q1113332,1918529
Q1238611,490172
Q1296143,2011056
Q1388664,3344503
Q1416264,5137034
Q1515593,367123
Q1445641,863175
Q1467421,695411
Q1503035,17858446
Q1515216,2938647
Q1562225,4495999
Q1593961,1405152
Q2093371,698521
Q2214373,238439
Q2548961,3492143
Q2939162,1958230
Q3036753,6939866
Q3839352,457316
Q4015324,1639592
Q4149550,295268
Q6290077,437255
Q7302989,843140
Q15452495,1214964
Q16017502,852136
Q18535745,348410
Q55753397,1145041
Q57315050,1015335
Q61308466,8473432
Q64555582,714612
Q43499,706620
Q87348001,6451733
Q108917054,2868833
Q123332617,4970749
Q125455832,3245628
Q125560869,5231247
Q121507,33515
Q182589,8127
Q123964642,4216381
Q124426186,15389811
Q22344682,5601000
Q28941981,781168
Q47112666,155489
Q47121685,2736282
Q47123217,694951
Q47128519,1254096
Q38768212,6893515
Q41407354,5860586
Q42192091,6393324
Q42306444,17225353
Q42913661,16264641
Q51287345,14214927
Q67218399,987692
Q55376458,8185577
Q40688,405898
Q56045084,4873835
Q59437361,7959709
Q63580151,1138129
Q12801,1651230
Q66736184,4466262
Q45207,5620593
Q70346532,5424444
Q85981700,17119094
Q109612949,115415
Q98225835,6729469
Q113046192,7568775
Q105440239,5236140
Q107302279,1250458
Q107337706,26577051
Q110779931,17767634
Q111607851,21440777
Q111961818,21246826
Q112690116,21030863
Q118189594,1586450
Q115922932,13468035
Q116765629,4718645
Q2965202,1037752
Q3350458,616955
Q4896800,277305
Q3168105,461844
Q4858494,974638
Q3127737,1050642
Q5240639,1112743
Q3630368,627466
Q5372094,276697
Q3663489,4491209
Q3809926,356424
Q3893778,4633347
Q16214249,649892
Q4661850,1634014
Q6488730,464510
Q4885347,967691
Q5084448,4918514
Q5530712,765702
Q6121095,1469075
Q10640401,674207
Q9287822,934617
Q10363473,3287027
Q12095832,1615089
Q12681974,760084
Q15854081,718754
Q18763622,164692
Q17385690,809165
Q18528572,1465236
Q18715729,590467
Q24578756,377063
Q47116314,132968
Q40747071,508303
Q41961254,1043203
Q48575168,3999687
Q56056876,600081
Q55237299,969679
Q57982418,205877
Q69021777,512643
Q61702508,977843
Q64706562,443356
Q12688,728128
Q70391633,4557786
Q2054,4918776
Q95342489,541120
Q95757144,7891060
Q96370899,1012143
Q108974025,3885037
Q110177984,1702550
Q100705762,1112862
Q113110966,657187
Q106728399,416937
Q109714010,1125336
Q115920767,708080
Q116476862,1379695
Q120525862,1663959
Q122958416,770602
Q124426365,816559
Q79759,9876
Q126513,311848
Q4757992,62876
Q5259203,85690
Q11286965,221330
Q732729,4973737
Q6106716,5650337
Q16211055,4474178
Q28011909,2122133
Q47114961,1336698
Q39078954,16253547
Q104527481,2378374
Q107133192,20004537
Q113548026,3144786
Q10923752,4816944
Q12303663,1271971
Q12316348,3311223
Q820323,3389391
Q354867,1501668
Q713898,21183073
Q1245123,5033355
Q1909537,7513037
Q2745657,1381460
Q3161246,1031911
Q3525423,1495208
Q3645668,17367535
Q3852081,5419291
Q6490918,4089846
Q6900384,430817
Q7027791,5612029
Q7306268,14207655
Q7402198,3036259
Q7333492,8245744
Q11765752,3368584
Q11881008,5126910
Q12254476,16919940
Q28016911,109432
Q12701629,20325243
Q13638382,6675538
Q17413248,8177894
Q19971953,2741297
Q21872419,8157253
Q22120376,14172560
Q4958520,6446338
Q4009034,4461231
Q96043393,4569717
Q1362428,411748
Q5263425,570512
Q7368357,899638
Q124782,1488674
Q217771,18069091
Q629512,5555328
Q963715,2995925
Q1752952,5461727
Q1982200,19520469
Q1897057,5558482
Q2891516,2943293
Q2722564,2998860
Q3168259,351818
Q3400343,3029333
Q3318514,14247781
Q4961289,3071106
Q6255453,4550705
Q7004173,21534877
Q7881059,4353249
Q9210254,1330337
Q21063411,7344688
Q12322907,2843133
Q12712805,4444176
Q13179613,17721814
Q17381963,1274960
Q18633009,7913563
Q25485365,4895652
Q28924720,3045686
Q47129175,4145941
Q39798788,16541578
Q41794641,5308047
Q47217532,7832387
Q9960,3543
Q57633594,1997939
Q60727470,18565770
Q61752484,16550303
Q75012401,2822994
Q61876351,13807841
Q377,7124647
Q99537863,1026635
Q90058509,8035489
Q94641309,8296553
Q96276730,2883876
Q107529467,7302314
Q98034005,3378114
Q98178306,7327369
Q113279786,833578
Q100974018,4562806
Q106068077,4365479
Q104629936,912562
Q107351776,3238753
Q108601568,14713959
Q108667596,5214060
Q124256587,7023409
Q111749747,7710183
Q112893196,19472070
Q112965785,510991
Q117075507,14170935
Q119309288,1274827
Q120615549,19990625
Q183058,59717
Q212886,6649
Q229211,108964
Q105676,490827
Q23760,40121
Q63296,665142
Q65108,562626
Q130549,490201
Q310283,1285306
Q1938128,2130892
Q1504484,612196
Q15053016,164359
Q3763204,4684335
Q8018052,1920565
Q22959230,460648
Q15627074,14275186
Q15627074,7747587
Q15813092,8433921
Q58093237,1107495
Q67176351,5111295
Q75411055,326300
Q83842152,8197339
Q105103393,536017
Q92120856,3504867
Q105451420,366270
Q110715063,160014
Q111570283,177218
Q105070542,3403920
Q109382261,2718604
Q122891591,203162
Q111054418,3370477
Q117378139,627762
Q123479237,3855973
Q5361214,7181
Q5222026,2865355
Q3437583,5135386
Q983547,7044284
Q211519,5840159
Q175485,1372400
Q434926,7074786
Q276498,1854907
Q272889,1408429
Q316806,14546973
Q356283,5878896
Q544001,2510564
Q725519,655858
Q671710,5495741
Q1176018,5252569
Q3083372,2827501
Q15462179,4659295
Q16750749,14276231
Q3398951,1744775
Q4072987,5834510
Q4293956,3126846
Q4877231,4560720
Q4773014,5989255
Q6396479,4414255
Q7273936,4890578
Q7640403,4492850
Q11852532,4973734
Q13499737,5357934
Q12000296,5330147
Q12212799,2664451
Q12697987,5445010
Q15735041,4879614
Q15839953,7827420
Q27450060,3099087
Q20643686,7811360
Q21288097,2911616
Q46257135,6950232
Q43257860,4218211
Q48814042,3201406
Q47498974,4259465
Q52505235,8448192
Q53119021,14117084
Q53913619,15747525
Q54257933,15613155
Q54856700,14532650
Q54985749,17795127
Q55863475,8471813
Q70394133,6576763
Q61470736,14082315
Q66486506,4953851
Q66760569,4803810
Q79089615,5381412
Q79090137,5381419
Q87070418,15196686
Q100255540,5058839
Q95603330,6206481
Q93241099,5848592
Q95229241,3457565
Q106812401,18567039
Q96162081,4862109
Q98096160,17051237
Q98124345,4130169
Q112236709,14434322
Q117463436,6446365
Q115445436,5807979
Q123537202,4797246
Q288562,5764775
Q193344,8330589
Q484947,9914369
Q247526,5555704
Q642132,1684401
Q720749,18338574
