entity,P172
Q87480476,Q7541523
Q66490720,Q7523256
Q124829170,Q4172847
Q6847305,Q4200853
Q26863839,Q6122670
Q95442192,Q6510842
Q106729546,Q7273097
Q116272518,Q7856433
Q64785385,Q7681242
Q11848892,Q4938201
Q60913968,Q4793323
Q14918803,Q4783159
Q41148,Q7507476
Q124455467,Q7406487
Q112130942,Q7015349
Q124547258,Q6935055
Q188955,Q6935055
Q120968135,Q7129609
Q120973029,Q7129609
Q121010063,Q7129609
Q66830831,Q5408188
Q113412755,Q7015349
Q113412841,Q7015349
Q15869,Q4115170
Q111730057,Q4115525
Q129619,Q4172847
Q6213668,Q4172847
Q19664540,Q4172847
Q171758,Q5029681
Q47691741,Q4969441
Q47691741,Q5029681
Q112107866,Q7015349
Q107127814,Q6122670
Q118376153,Q7024433
Q6443390,Q7125803
Q19877654,Q7129609
Q106729546,Q5348386
Q112692835,Q6122670
Q72870915,Q8032824
Q4716768,Q17074661
Q5561073,Q17072635
Q11983500,Q11858947
Q112081954,Q6122670
Q112112929,Q6122670
Q112167382,Q6122670
Q116944298,Q6122670
Q108859363,Q57026211
Q10885254,Q57026211
Q125387984,Q8072083
Q112696213,Q17984880
Q4886590,Q18690772
Q11983500,Q18690772
Q113412755,Q28135416
Q56824813,Q15140604
Q56825277,Q15140604
Q70092624,Q15061951
Q72882237,Q18690772
Q72882243,Q18690772
Q26835977,Q18690772
Q63382768,Q18690772
Q63382790,Q18690772
Q106880860,Q99766936
Q76135852,Q106843575
Q123856249,Q109038523
Q2396294,Q115842165
Q2852386,Q110858728
Q15970583,Q110903424
Q18107426,Q115842165
Q55723338,Q112976155
Q4746475,Q106490649
Q117467313,Q116340859
Q123269737,Q123270045
Q544855,Q117817135
Q118719916,Q101210036
Q106807780,Q103051950
Q106807805,Q103051950
Q112159032,Q103051950
Q71149002,Q115842165
Q124782507,Q115245048
Q585879,Q110886759
Q32681,Q106114887
Q21984544,Q123751807
Q117380732,Q115245148
Q7278764,Q115245048
Q123540176,Q101452272
Q744566,Q110886759
Q7050131,Q104440625
Q121094678,Q115244863
Q7339134,Q112964783
Q106359332,Q115842165
Q115849747,Q115842165
Q53634514,Q115842165
Q125501613,Q100510227
